"","x"
"1",0.279072957675769
"2",0.530352298688571
"3",0.617086123257333
"4",0.76404697739509
"5",0.897984173522038
"6",0.890793135050705
"7",0.891682919378289
"8",0.889430671665266
"9",0.895273390990628
"10",0.88988213890315
"11",0.878657245949532
"12",0.869216987431327
"13",0.867867646958694
"14",0.872368111548844
"15",0.880908490492811
"16",0.88316276270224
"17",0.875070814251547
"18",0.87326801835846
"19",0.879108717726645
"20",0.882257826426215
"21",0.882264903085178
"22",0.884512103174873
"23",0.884956489214563
"24",0.881804343770384
"25",0.88135591327711
"26",0.876422174681358
"27",0.879105685521265
"28",0.878208819995488
"29",0.881351873362757
"30",0.881348845696606
"31",0.878646152072363
"32",0.877292780763834
"33",0.874153780928608
"34",0.878651217852608
"35",0.879552118753509
"36",0.880908517728188
"37",0.881355931434029
"38",0.880011652202412
"39",0.876855466843878
"40",0.875057718574119
"41",0.873261972104618
"42",0.872367131075248
"43",0.873266012018972
"44",0.87416589613244
"45",0.872817576986469
"46",0.871916676085568
"47",0.871920706921463
"48",0.873714428894557
"49",0.871467233344091
"50",0.870561284819863
"51",0.869213973382865
"52",0.869217005588246
"53",0.869663411585113
"54",0.868768570555742
"55",0.866525410380401
"56",0.86562754168488
"57",0.866975860830851
"58",0.866525410380401
"59",0.863828767549229
"60",0.861580568829019
"61",0.866517321473234
"62",0.862924829903718
"63",0.862923817655515
"64",0.862475391701471
"65",0.862476399410445
"66",0.858433461929708
"67",0.85978177199722
"68",0.857085133705278
"69",0.859332333794973
"70",0.857533559659322
"71",0.859333336964717
"72",0.856633671006624
"73",0.857534571907525
"74",0.85573176239675
"75",0.856630643340474
"76",0.85528737181783
"77",0.854837933615583
"78",0.855285356399883
"79",0.855730754687776
"80",0.859332333794973
"81",0.858878855678372
"82",0.860228182533317
"83",0.861127063477041
"84",0.862025944420765
"85",0.864724607209114
"86",0.863829766179743
"87",0.86382572626539
"88",0.861130095682421
"89",0.857985031436435
"90",0.85933435375215
"91",0.857985022357975
"92",0.858437497304832
"93",0.852597814724081
"94",0.851698933780357
"95",0.851248483329906
"96",0.850349606925412
"97",0.848099374630337
"98",0.847199485977639
"99",0.846749035527188
"100",0.845851166831668
"101",0.845400716381217
"102",0.843606994408123
"103",0.84450385539467
