"","x"
"1",0.238811941067684
"2",0.339319926167008
"3",0.373031524356076
"4",0.557492479336081
"5",0.770630484924079
"6",0.812809231940032
"7",0.823786647711968
"8",0.850795286470827
"9",0.873795838042807
"10",0.876517052407857
"11",0.876562769951178
"12",0.884634600170659
"13",0.890095414633431
"14",0.898258679939553
"15",0.903691913267821
"16",0.906413001703195
"17",0.90775516018821
"18",0.906385297174512
"19",0.910476122693909
"20",0.913178825396611
"21",0.914521107275806
"22",0.915872582021336
"23",0.914530176747963
"24",0.914530176747963
"25",0.915872458627157
"26",0.917214740506352
"27",0.918575284724039
"28",0.918575284724039
"29",0.919935828941726
"30",0.918584603520051
"31",0.917224059302363
"32",0.915881777423169
"33",0.918584603520051
"34",0.919935954871402
"35",0.921287306222753
"36",0.919935954871402
"37",0.921287306222753
"38",0.921287306222753
"39",0.921287306222753
"40",0.922657169236452
"41",0.922657169236452
"42",0.921305817885101
"43",0.921305817885101
"44",0.921305817885101
"45",0.919954466533749
"46",0.919954466533749
"47",0.919954466533749
"48",0.919954466533749
"49",0.919954466533749
"50",0.919954466533749
"51",0.919954466533749
"52",0.919954466533749
"53",0.919954466533749
"54",0.919954466533749
"55",0.919954466533749
"56",0.919954466533749
"57",0.919954466533749
"58",0.919954466533749
"59",0.919954466533749
"60",0.921315010751436
"61",0.919954466533749
"62",0.919954466533749
"63",0.921315010751436
"64",0.921315010751436
"65",0.919954466533749
"66",0.919954466533749
"67",0.918584603520051
"68",0.919954466533749
"69",0.918584603520051
"70",0.918584603520051
"71",0.918584603520051
"72",0.919954466533749
"73",0.919954466533749
"74",0.919954466533749
"75",0.919954466533749
"76",0.919954466533749
"77",0.921296748412944
"78",0.921296748412944
"79",0.921296748412944
"80",0.921296748412944
"81",0.921296748412944
"82",0.921296748412944
"83",0.922657292630631
"84",0.922657292630631
"85",0.924017836848318
"86",0.921296748412944
"87",0.921296748412944
"88",0.921296748412944
"89",0.922657292630631
"90",0.922648099764295
"91",0.925369188199669
"92",0.925369188199669
"93",0.925369188199669
"94",0.925369188199669
"95",0.925369188199669
"96",0.924008643981982
"97",0.924008643981982
"98",0.924008643981982
"99",0.924008643981982
"100",0.924008643981982
"101",0.925369188199669
"102",0.925369188199669
"103",0.925369188199669
"104",0.925369188199669
"105",0.924017836848318
"106",0.924017836848318
"107",0.924017836848318
"108",0.924017836848318
"109",0.924017836848318
"110",0.924017836848318
"111",0.924017836848318
"112",0.924017836848318
"113",0.924017836848318
"114",0.924017836848318
"115",0.925369188199669
"116",0.925369188199669
"117",0.925369188199669
"118",0.925369188199669
"119",0.926729732417356
"120",0.925369188199669
"121",0.925369188199669
"122",0.925369188199669
"123",0.925369188199669
"124",0.926729732417356
"125",0.926729732417356
"126",0.925369188199669
"127",0.925369188199669
"128",0.925369188199669
"129",0.925369188199669
"130",0.925369188199669
"131",0.925369188199669
"132",0.925369188199669
"133",0.926711470078864
"134",0.926711470078864
"135",0.928062821430215
"136",0.928062821430215
"137",0.928062821430215
"138",0.928062821430215
"139",0.928062821430215
"140",0.928062821430215
"141",0.928062821430215
"142",0.928062821430215
"143",0.928062821430215
"144",0.928062821430215
"145",0.928062821430215
"146",0.928062821430215
"147",0.928062821430215
"148",0.928062821430215
"149",0.928062821430215
"150",0.928062821430215
"151",0.928062821430215
"152",0.926711470078864
"153",0.926711470078864
"154",0.926711470078864
"155",0.926711470078864
"156",0.926711470078864
"157",0.926711470078864
"158",0.926711470078864
"159",0.926711470078864
"160",0.926711470078864
"161",0.926711470078864
"162",0.925369188199669
"163",0.925369188199669
"164",0.925369188199669
"165",0.925369188199669
"166",0.925369188199669
"167",0.925369188199669
"168",0.925369188199669
"169",0.925369188199669
"170",0.925369188199669
"171",0.925369188199669
"172",0.925369188199669
"173",0.925369188199669
"174",0.925369188199669
"175",0.925369188199669
"176",0.926720539551021
"177",0.926720539551021
"178",0.926720539551021
"179",0.926720539551021
"180",0.926720539551021
"181",0.926720539551021
"182",0.926720539551021
"183",0.926720539551021
"184",0.926720539551021
"185",0.926720539551021
"186",0.926720539551021
"187",0.926720539551021
"188",0.925369188199669
"189",0.926720539551021
"190",0.926720539551021
"191",0.926720539551021
"192",0.925369188199669
"193",0.925369188199669
"194",0.925369188199669
"195",0.925369188199669
"196",0.925369188199669
"197",0.925369188199669
"198",0.925369188199669
"199",0.926711470078864
"200",0.926711470078864
"201",0.926711470078864
"202",0.926711470078864
"203",0.928062821430215
"204",0.928062821430215
"205",0.928062821430215
"206",0.926720539551021
"207",0.926720539551021
"208",0.928062821430215
"209",0.926720539551021
"210",0.926720539551021
"211",0.926720539551021
"212",0.928062821430215
"213",0.928062821430215
"214",0.928062821430215
"215",0.926720539551021
"216",0.926720539551021
"217",0.926720539551021
"218",0.926720539551021
"219",0.926720539551021
"220",0.925369188199669
"221",0.925369188199669
"222",0.925369188199669
"223",0.925369188199669
"224",0.925369188199669
"225",0.925369188199669
"226",0.925369188199669
"227",0.925369188199669
"228",0.925369188199669
"229",0.925369188199669
"230",0.925369188199669
"231",0.926720539551021
"232",0.926720539551021
"233",0.928081083768708
"234",0.928081083768708
"235",0.926720539551021
"236",0.925369188199669
"237",0.925369188199669
"238",0.925369188199669
"239",0.928081083768708
"240",0.925369188199669
"241",0.925369188199669
"242",0.928081083768708
"243",0.928081083768708
"244",0.928081083768708
"245",0.926720539551021
"246",0.926720539551021
"247",0.926720539551021
"248",0.926720539551021
"249",0.926720539551021
"250",0.926720539551021
"251",0.926720539551021
"252",0.926720539551021
"253",0.926720539551021
"254",0.926720539551021
"255",0.926720539551021
"256",0.926720539551021
"257",0.928062821430215
"258",0.928062821430215
"259",0.929414172781567
"260",0.929414172781567
"261",0.929414172781567
"262",0.929414172781567
"263",0.930784035795265
"264",0.930784035795265
"265",0.930784035795265
"266",0.930784035795265
"267",0.930784035795265
"268",0.929414172781567
"269",0.929414172781567
"270",0.929414172781567
"271",0.930784035795265
"272",0.930784035795265
"273",0.930784035795265
"274",0.930784035795265
"275",0.930784035795265
"276",0.930784035795265
"277",0.930784035795265
"278",0.930784035795265
"279",0.930784035795265
"280",0.930784035795265
"281",0.930784035795265
"282",0.930784035795265
"283",0.930784035795265
"284",0.930784035795265
"285",0.930784035795265
"286",0.929441753916071
"287",0.929441753916071
"288",0.929441753916071
"289",0.929441753916071
"290",0.929441753916071
"291",0.929441753916071
"292",0.929441753916071
"293",0.929441753916071
"294",0.929441753916071
"295",0.929441753916071
"296",0.929441753916071
"297",0.930784035795265
"298",0.930784035795265
"299",0.930784035795265
"300",0.930784035795265
"301",0.930784035795265
"302",0.930784035795265
"303",0.930784035795265
"304",0.930784035795265
"305",0.930784035795265
