"","x"
"1",0.284961872804503
"2",0.557908178266996
"3",0.805931728908127
"4",0.852209751409242
"5",0.891455586133084
"6",0.911845618060567
"7",0.914530181818956
"8",0.917242200782174
"9",0.926711099896327
"10",0.9308020513454
"11",0.929450699994048
"12",0.928089906452506
"13",0.926720292762663
"14",0.92670203042417
"15",0.928062574641857
"16",0.929423118859544
"17",0.930774470210896
"18",0.93076527734456
"19",0.93076527734456
"20",0.930783539683052
"21",0.930783539683052
"22",0.933513946914438
"23",0.933486365779934
"24",0.933486365779934
"25",0.933486365779934
"26",0.932125821562247
"27",0.933486365779934
"28",0.933486365779934
"29",0.934837717131285
"30",0.93617999901048
"31",0.934837717131285
"32",0.936189068482637
"33",0.937558931496336
"34",0.940243495254725
"35",0.940243495254725
"36",0.942964583690099
"37",0.941604039472412
"38",0.941604039472412
"39",0.941604039472412
"40",0.942964583690099
"41",0.942964583690099
"42",0.945685798055149
"43",0.945685798055149
"44",0.945685798055149
"45",0.945685798055149
"46",0.945685798055149
"47",0.945685798055149
"48",0.945685798055149
"49",0.945685798055149
"50",0.945685798055149
"51",0.945685798055149
"52",0.947055661068847
"53",0.947055661068847
"54",0.947055661068847
"55",0.948425524082546
"56",0.948425524082546
"57",0.949786068300233
"58",0.949786068300233
"59",0.949786068300233
"60",0.949786068300233
"61",0.95114661251792
"62",0.949786068300233
"63",0.949786068300233
"64",0.95114661251792
"65",0.95114661251792
"66",0.95114661251792
"67",0.95114661251792
"68",0.95114661251792
"69",0.95114661251792
"70",0.95114661251792
"71",0.95114661251792
"72",0.95114661251792
"73",0.95114661251792
"74",0.95114661251792
"75",0.95114661251792
"76",0.95114661251792
"77",0.95114661251792
"78",0.95114661251792
"79",0.95114661251792
"80",0.95114661251792
"81",0.95114661251792
"82",0.95114661251792
"83",0.95114661251792
"84",0.95114661251792
"85",0.95114661251792
"86",0.95114661251792
"87",0.95114661251792
"88",0.95114661251792
"89",0.95114661251792
"90",0.95114661251792
"91",0.95114661251792
"92",0.95114661251792
"93",0.95114661251792
"94",0.95114661251792
"95",0.95114661251792
"96",0.952488894397115
"97",0.952488894397115
"98",0.952488894397115
"99",0.952488894397115
"100",0.952488894397115
"101",0.952488894397115
"102",0.952488894397115
"103",0.95114661251792
"104",0.95114661251792
"105",0.95114661251792
"106",0.952488894397115
"107",0.952488894397115
"108",0.95114661251792
"109",0.95114661251792
"110",0.95114661251792
"111",0.95114661251792
"112",0.95114661251792
"113",0.95114661251792
"114",0.95114661251792
"115",0.95114661251792
"116",0.95114661251792
"117",0.95114661251792
"118",0.95114661251792
"119",0.95114661251792
"120",0.95114661251792
"121",0.95114661251792
"122",0.95114661251792
"123",0.95114661251792
"124",0.95114661251792
"125",0.95114661251792
"126",0.95114661251792
"127",0.95114661251792
"128",0.95114661251792
"129",0.95114661251792
"130",0.95114661251792
"131",0.95114661251792
"132",0.95114661251792
"133",0.95114661251792
"134",0.95114661251792
"135",0.95114661251792
"136",0.95114661251792
"137",0.95114661251792
"138",0.95114661251792
"139",0.95114661251792
"140",0.95114661251792
"141",0.95114661251792
"142",0.95114661251792
"143",0.95114661251792
"144",0.95114661251792
"145",0.95114661251792
"146",0.95114661251792
"147",0.95114661251792
"148",0.95114661251792
"149",0.95114661251792
"150",0.95114661251792
"151",0.95114661251792
"152",0.95114661251792
"153",0.95114661251792
"154",0.95114661251792
"155",0.95114661251792
"156",0.95114661251792
"157",0.95114661251792
"158",0.95114661251792
"159",0.95114661251792
"160",0.95114661251792
"161",0.95114661251792
"162",0.95114661251792
"163",0.95114661251792
"164",0.95114661251792
"165",0.95114661251792
"166",0.95114661251792
"167",0.95114661251792
"168",0.95114661251792
"169",0.95114661251792
"170",0.95114661251792
"171",0.95114661251792
"172",0.95114661251792
"173",0.95114661251792
"174",0.95114661251792
"175",0.95114661251792
"176",0.95114661251792
"177",0.95114661251792
"178",0.95114661251792
"179",0.95114661251792
"180",0.95114661251792
"181",0.95114661251792
"182",0.95114661251792
"183",0.95114661251792
"184",0.95114661251792
"185",0.95114661251792
"186",0.95114661251792
"187",0.95114661251792
"188",0.95114661251792
"189",0.95114661251792
"190",0.95114661251792
"191",0.95114661251792
"192",0.95114661251792
"193",0.95114661251792
"194",0.95114661251792
"195",0.95114661251792
"196",0.95114661251792
"197",0.95114661251792
"198",0.95114661251792
"199",0.95114661251792
"200",0.95114661251792
"201",0.95114661251792
"202",0.95114661251792
"203",0.95114661251792
"204",0.95114661251792
"205",0.95114661251792
"206",0.95114661251792
"207",0.95114661251792
"208",0.95114661251792
"209",0.95114661251792
"210",0.95114661251792
"211",0.95114661251792
"212",0.95114661251792
"213",0.95114661251792
"214",0.95114661251792
"215",0.95114661251792
"216",0.95114661251792
"217",0.95114661251792
"218",0.95114661251792
"219",0.95114661251792
"220",0.95114661251792
"221",0.95114661251792
"222",0.95114661251792
"223",0.95114661251792
"224",0.95114661251792
"225",0.95114661251792
"226",0.95114661251792
"227",0.95114661251792
"228",0.95114661251792
"229",0.95114661251792
"230",0.95114661251792
"231",0.95114661251792
"232",0.95114661251792
"233",0.95114661251792
"234",0.95114661251792
"235",0.95114661251792
"236",0.95114661251792
"237",0.95114661251792
"238",0.95114661251792
"239",0.95114661251792
"240",0.95114661251792
"241",0.95114661251792
"242",0.95114661251792
"243",0.95114661251792
"244",0.95114661251792
"245",0.95114661251792
"246",0.95114661251792
"247",0.95114661251792
"248",0.95114661251792
"249",0.95114661251792
"250",0.95114661251792
"251",0.95114661251792
"252",0.95114661251792
"253",0.95114661251792
"254",0.95114661251792
"255",0.95114661251792
"256",0.95114661251792
"257",0.95114661251792
"258",0.95114661251792
"259",0.95114661251792
"260",0.95114661251792
"261",0.95114661251792
"262",0.95114661251792
"263",0.95114661251792
"264",0.95114661251792
"265",0.95114661251792
"266",0.95114661251792
"267",0.95114661251792
"268",0.95114661251792
"269",0.95114661251792
"270",0.95114661251792
"271",0.95114661251792
"272",0.95114661251792
"273",0.95114661251792
"274",0.95114661251792
"275",0.95114661251792
"276",0.95114661251792
"277",0.95114661251792
"278",0.95114661251792
"279",0.95114661251792
"280",0.95114661251792
