"","x"
"1",0.278306126860744
"2",0.49515628996841
"3",0.768083839515694
"4",0.843991945876
"5",0.890177654318239
"6",0.903672779563585
"7",0.910402577227726
"8",0.917169272286886
"9",0.915753442406012
"10",0.923880311500322
"11",0.925287074444536
"12",0.917123431349387
"13",0.918530068363925
"14",0.921269794391322
"15",0.922648600947502
"16",0.929423866831109
"17",0.928072392085578
"18",0.922648475017826
"19",0.933542399414686
"20",0.929460391508094
"21",0.930821061655457
"22",0.936235659927198
"23",0.943020121212638
"24",0.941622677064435
"25",0.941650258198939
"26",0.945714003767038
"27",0.936207955398515
"28",0.937522782072881
"29",0.936207955398515
"30",0.932116878019766
"31",0.933477548167129
"32",0.92938647078838
"33",0.933496059829476
"34",0.933496309153331
"35",0.934884434505522
"36",0.930774971394102
"37",0.933477674096805
"38",0.938892395762725
"39",0.934847411180828
"40",0.937549987953854
"41",0.937540918481698
"42",0.940271076389229
"43",0.936216898940996
"44",0.936235410603343
"45",0.936235410603343
"46",0.93621714826485
"47",0.9389383626299
"48",0.938956624968393
"49",0.94031716918608
"50",0.937605273617041
"51",0.941668769861286
"52",0.943001732944469
"53",0.942983221282122
"54",0.942983221282122
"55",0.941622677064435
"56",0.941622677064435
"57",0.94028039518524
"58",0.941595095929931
"59",0.944334821957328
"60",0.942946696605137
"61",0.940234675106423
"62",0.942983344676301
"63",0.94163199332495
"64",0.942974275204144
"65",0.938892516621407
"66",0.937559553538224
"67",0.941613730986457
"68",0.945667785040511
"69",0.940252937444915
"70",0.937568373686526
"71",0.936217022335175
"72",0.940271199783408
"73",0.941604412190446
"74",0.942974275204144
"75",0.941604412190446
"76",0.941585900528098
"77",0.941613481662602
"78",0.938919848432056
"79",0.940262130311251
"80",0.940262130311251
"81",0.940262130311251
"82",0.940262130311251
"83",0.938892267297552
"84",0.938892267297552
"85",0.938892267297552
"86",0.938892267297552
"87",0.938892267297552
"88",0.94163199332495
"89",0.944362526486011
"90",0.945714001231541
"91",0.944371719352347
"92",0.944371719352347
"93",0.943001856338648
"94",0.944371719352347
"95",0.944371719352347
"96",0.943001856338648
"97",0.943001856338648
"98",0.94163199332495
"99",0.942992537542637
"100",0.941622674528938
"101",0.941622674528938
"102",0.944334570097977
"103",0.942974025880289
"104",0.944334570097977
"105",0.944334570097977
"106",0.944325377231641
"107",0.942964833013954
"108",0.940271199783408
"109",0.940243867972758
"110",0.937559304214369
"111",0.936198759996682
"112",0.936217022335175
"113",0.938938236700225
"114",0.941631620606916
"115",0.943001483620614
"116",0.9402894621219
"117",0.941631620606916
"118",0.940261757593217
"119",0.940270950459553
"120",0.940270950459553
"121",0.937559054890514
"122",0.938919599108202
"123",0.938928791974537
"124",0.941622425205083
"125",0.941622425205083
"126",0.941622425205083
"127",0.942982846028591
"128",0.941659075811744
"129",0.945741083718336
"130",0.941677587474091
"131",0.941668394607756
"132",0.938965691905053
"133",0.940316917326728
"134",0.94032623612274
"135",0.94032623612274
"136",0.938993147109881
"137",0.938993147109881
"138",0.939011658772228
"139",0.939011658772228
"140",0.941732873137278
"141",0.941732873137278
"142",0.943075155016473
"143",0.943075155016473
"144",0.943075155016473
"145",0.944426506367824
"146",0.940354066581099
"147",0.944408244029332
"148",0.941696348460293
"149",0.940335804242606
"150",0.937623908673568
"151",0.94032661137627
"152",0.94032661137627
"153",0.938966067158584
"154",0.937623785279389
"155",0.937623785279389
"156",0.93625392226569
"157",0.93625392226569
"158",0.934893378048003
"159",0.934902570914339
"160",0.937642296941736
"161",0.938993648293087
"162",0.9376331040754
"163",0.9376331040754
"164",0.9376331040754
"165",0.9376331040754
"166",0.938993648293087
"167",0.940344999644439
"168",0.939002967089099
"169",0.940363511306786
"170",0.939002967089099
"171",0.939002967089099
"172",0.936290822196206
"173",0.9376331040754
"174",0.939002967089099
"175",0.94035431844045
"176",0.94035431844045
"177",0.94035431844045
"178",0.94035431844045
"179",0.94035431844045
"180",0.94035431844045
"181",0.94035431844045
"182",0.94035431844045
"183",0.94035431844045
"184",0.94035431844045
"185",0.94035431844045
"186",0.941724181454149
"187",0.941724181454149
"188",0.941724181454149
"189",0.941724181454149
"190",0.941724181454149
"191",0.941742443792641
"192",0.941742443792641
"193",0.94311230680634
"194",0.944472851024027
"195",0.94311230680634
"196",0.944472851024027
"197",0.944472851024027
"198",0.943121499672676
"199",0.941760955454989
"200",0.940400411237302
"201",0.941742693116496
"202",0.940382148898809
"203",0.943094044467848
"204",0.944436326347042
"205",0.944436326347042
"206",0.941733500250161
"207",0.941733500250161
"208",0.941733500250161
"209",0.940363637236462
"210",0.941733500250161
"211",0.940372956032473
"212",0.940363637236462
"213",0.938993774222763
"214",0.938993774222763
"215",0.938993774222763
"216",0.938993774222763
"217",0.938993774222763
"218",0.938993774222763
"219",0.938993774222763
"220",0.937623911209065
"221",0.937623911209065
"222",0.933569733760832
"223",0.934912015640026
"224",0.936281878653725
"225",0.934912015640026
"226",0.936281878653725
"227",0.936281878653725
"228",0.936281878653725
"229",0.93493959677453
"230",0.937651741667423
"231",0.936309459788229
"232",0.937670004005916
"233",0.936281878653725
"234",0.936281878653725
"235",0.936281878653725
"236",0.937651741667423
"237",0.937633230005076
"238",0.941714988587813
"239",0.943057270467008
"240",0.940326863235622
"241",0.941696726249321
"242",0.940326863235622
"243",0.940336182031634
"244",0.941696726249321
"245",0.940326863235622
"246",0.940326863235622
"247",0.938984581356427
"248",0.937624037138741
"249",0.938966319017935
"250",0.938966319017935
"251",0.938957000221924
"252",0.938957000221924
"253",0.938975511884271
"254",0.937605648870572
"255",0.937605648870572
"256",0.938957000221924
"257",0.938957000221924
"258",0.937614718342729
"259",0.937614718342729
"260",0.933551471422339
"261",0.933542278556003
"262",0.9335146974215
"263",0.9335146974215
"264",0.9335146974215
"265",0.933532959759992
"266",0.933532959759992
"267",0.933532959759992
"268",0.934875241639186
"269",0.934875241639186
"270",0.933523890287835
"271",0.933523890287835
"272",0.933523890287835
"273",0.934875241639186
"274",0.933523890287835
"275",0.932181608408641
"276",0.933532959759992
"277",0.932172415542305
"278",0.932172415542305
"279",0.934875241639186
"280",0.934875241639186
"281",0.934875241639186
"282",0.9335146974215
"283",0.9335146974215
"284",0.934875241639186
"285",0.9335146974215
"286",0.932154153203812
"287",0.932154153203812
"288",0.932154153203812
"289",0.932154153203812
"290",0.932154153203812
"291",0.933523890287835
"292",0.930811994718797
"293",0.93352413961169
"294",0.93352413961169
"295",0.933533209083847
"296",0.929469838769278
"297",0.930830382986965
"298",0.932181857732495
"299",0.932181857732495
"300",0.932163595394003
"301",0.93352413961169
"302",0.93352413961169
"303",0.930821313514808
"304",0.932163595394003
"305",0.932163595394003
"306",0.930803051176316
"307",0.932145333055511
"308",0.933505877273198
"309",0.932145333055511
"310",0.932145333055511
"311",0.933505877273198
"312",0.933505877273198
"313",0.933505877273198
"314",0.933505877273198
"315",0.933505877273198
"316",0.933505877273198
"317",0.933505877273198
"318",0.933505877273198
"319",0.933505877273198
"320",0.933505877273198
"321",0.933505877273198
"322",0.933505877273198
"323",0.933505877273198
"324",0.932163595394003
"325",0.933505877273198
"326",0.933505877273198
"327",0.933505877273198
"328",0.933514946745354
"329",0.934875490963041
"330",0.933514946745354
"331",0.934875490963041
"332",0.933514946745354
"333",0.93352413961169
"334",0.934875490963041
"335",0.934875490963041
"336",0.933514946745354
"337",0.933514946745354
"338",0.933514946745354
"339",0.933514946745354
"340",0.933514946745354
"341",0.934884809759053
"342",0.932145083731656
"343",0.93348736561085
"344",0.936227091638248
"345",0.936227091638248
"346",0.934884809759053
"347",0.933505877273198
"348",0.933505877273198
"349",0.933505877273198
"350",0.930793732380304
"351",0.932181857732495
"352",0.932181857732495
"353",0.932181857732495
"354",0.933551720746194
"355",0.932181857732495
"356",0.930811994718797
"357",0.930811994718797
"358",0.932181857732495
"359",0.932181857732495
"360",0.932181857732495
"361",0.932181857732495
"362",0.933551720746194
"363",0.930811994718797
"364",0.932172538936484
"365",0.932172538936484
"366",0.936254297519221
"367",0.93762416053292
"368",0.934893753301534
"369",0.933551720746194
"370",0.934903072097545
"371",0.934903072097545
"372",0.934903072097545
"373",0.936263616315232
"374",0.936263616315232
"375",0.934893753301534
"376",0.934893753301534
"377",0.936263616315232
"378",0.934893753301534
"379",0.933533209083847
"380",0.933533209083847
"381",0.934903072097545
"382",0.934903072097545
"383",0.933542527879858
"384",0.933542527879858
"385",0.930821313514808
"386",0.933551720746194
"387",0.932181857732495
"388",0.936263616315232
"389",0.936263616315232
"390",0.936254297519221
"391",0.934903072097545
"392",0.936263616315232
"393",0.936263616315232
"394",0.933551720746194
"395",0.932191176528507
"396",0.934912264963881
"397",0.934912264963881
"398",0.934912264963881
"399",0.930821313514808
"400",0.930821313514808
"401",0.93217266486616
"402",0.93217266486616
"403",0.934893753301534
"404",0.933542401950183
"405",0.933542401950183
"406",0.933542401950183
"407",0.933542401950183
"408",0.933542401950183
"409",0.933542401950183
"410",0.933542401950183
"411",0.933542401950183
"412",0.933542401950183
"413",0.933542401950183
"414",0.933542401950183
"415",0.93490294616787
"416",0.93490294616787
"417",0.933560664288675
"418",0.933560664288675
"419",0.936263490385557
"420",0.933560664288675
"421",0.936263490385557
"422",0.936263490385557
"423",0.936263490385557
"424",0.936263490385557
"425",0.936263490385557
"426",0.936263490385557
"427",0.937624034603244
"428",0.937624034603244
"429",0.937624034603244
"430",0.937624034603244
"431",0.937624034603244
"432",0.938966316482438
"433",0.938966316482438
"434",0.938966316482438
"435",0.938966316482438
"436",0.938966316482438
"437",0.937605772264751
"438",0.938966316482438
"439",0.938966316482438
"440",0.938966316482438
"441",0.938966316482438
"442",0.938966316482438
"443",0.938966316482438
"444",0.937624034603244
"445",0.938975385954595
"446",0.938957123616103
"447",0.938957123616103
"448",0.936245228047064
"449",0.937605772264751
"450",0.937605772264751
"451",0.937596579398416
"452",0.937596579398416
"453",0.938957123616103
"454",0.936245228047064
"455",0.937596579398416
"456",0.94031766783379
"457",0.94031766783379
"458",0.94031766783379
"459",0.94031766783379
"460",0.94031766783379
"461",0.94031766783379
"462",0.938966316482438
"463",0.938966316482438
"464",0.938966316482438
"465",0.937605772264751
"466",0.938966316482438
"467",0.937605772264751
"468",0.94031766783379
"469",0.941659949712984
"470",0.938957123616103
"471",0.937587509926259
"472",0.937587509926259
"473",0.937587509926259
"474",0.937587509926259
"475",0.936245228047064
"476",0.934893876695713
"477",0.934893876695713
"478",0.934893876695713
"479",0.934893876695713
"480",0.934893876695713
"481",0.934893876695713
"482",0.934893876695713
"483",0.934893876695713
"484",0.934893876695713
"485",0.934893876695713
"486",0.934893876695713
"487",0.934893876695713
"488",0.934893876695713
"489",0.934893876695713
"490",0.934893876695713
"491",0.934893876695713
"492",0.934893876695713
"493",0.934893876695713
"494",0.934893876695713
"495",0.934893876695713
"496",0.934893876695713
"497",0.934893876695713
"498",0.934893876695713
"499",0.934893876695713
"500",0.934893876695713
"501",0.934893876695713
"502",0.934893876695713
"503",0.934893876695713
"504",0.933533332478026
"505",0.933533332478026
"506",0.933533332478026
"507",0.932172788260339
"508",0.933533332478026
"509",0.933533332478026
"510",0.933515070139533
"511",0.933515070139533
"512",0.933515070139533
"513",0.933515070139533
"514",0.933515070139533
"515",0.933515070139533
"516",0.933515070139533
"517",0.933515070139533
"518",0.933515070139533
"519",0.933515070139533
"520",0.933515070139533
"521",0.933515070139533
"522",0.933515070139533
"523",0.933515070139533
"524",0.933515070139533
"525",0.933515070139533
"526",0.933515070139533
"527",0.933515070139533
"528",0.933515070139533
"529",0.933515070139533
"530",0.933515070139533
"531",0.934857352018728
"532",0.934857352018728
"533",0.933487489005029
"534",0.933487489005029
"535",0.933487489005029
"536",0.933487489005029
"537",0.933487489005029
"538",0.932145207125835
"539",0.932145207125835
"540",0.932145207125835
"541",0.933487489005029
"542",0.933487489005029
"543",0.932145207125835
"544",0.932145207125835
"545",0.932145207125835
"546",0.932145207125835
"547",0.932145207125835
"548",0.932145207125835
"549",0.933487489005029
"550",0.933487489005029
"551",0.933487489005029
"552",0.933487489005029
"553",0.933487489005029
"554",0.932145207125835
"555",0.932145207125835
"556",0.930793855774483
"557",0.930793855774483
"558",0.930793855774483
"559",0.929433311556796
"560",0.930775593435991
"561",0.932136137653678
"562",0.932136137653678
"563",0.934848033222716
"564",0.934848033222716
"565",0.934848033222716
"566",0.934848033222716
"567",0.934848033222716
"568",0.934848033222716
"569",0.934848033222716
"570",0.934848033222716
"571",0.934848033222716
"572",0.934848033222716
"573",0.934848033222716
"574",0.934848033222716
"575",0.934848033222716
"576",0.934848033222716
"577",0.934848033222716
"578",0.934848033222716
"579",0.934848033222716
"580",0.934848033222716
"581",0.934848033222716
"582",0.934848033222716
